1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
4, 2, 16, 4.695, 3.0, 2.0, 4.0, 4.331509552107671
5, 2, 16, 4.98, 3.0, 2.0, 4.0, 4.624889187861694
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
4, 2, 16, 4.695, 3.0, 2.0, 4.0, 4.331509552107671
5, 2, 16, 4.98, 3.0, 2.0, 4.0, 4.624889187861694
6, 2, 16, 5.34, 3.0, 2.0, 4.0, 4.9055478796970275
7, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.562102037438444
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
4, 2, 16, 4.695, 3.0, 2.0, 4.0, 4.331509552107671
5, 2, 16, 4.98, 3.0, 2.0, 4.0, 4.624889187861694
6, 2, 16, 5.34, 3.0, 2.0, 4.0, 4.9055478796970275
7, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.562102037438444
8, 2, 16, 4.905, 3.0, 2.0, 4.0, 4.4995527555524895
9, 2, 16, 4.61, 3.0, 2.0, 4.0, 4.2459274605202575
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
4, 2, 16, 4.695, 3.0, 2.0, 4.0, 4.331509552107671
5, 2, 16, 4.98, 3.0, 2.0, 4.0, 4.624889187861694
6, 2, 16, 5.34, 3.0, 2.0, 4.0, 4.9055478796970275
7, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.562102037438444
8, 2, 16, 4.905, 3.0, 2.0, 4.0, 4.4995527555524895
9, 2, 16, 4.61, 3.0, 2.0, 4.0, 4.2459274605202575
10, 1, 17, 4.09, 3.0, 2.0, 4.0, 4.061022038846871
11, 2, 17, 4.755, 3.0, 2.0, 4.0, 4.523823051358221
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
4, 2, 16, 4.695, 3.0, 2.0, 4.0, 4.331509552107671
5, 2, 16, 4.98, 3.0, 2.0, 4.0, 4.624889187861694
6, 2, 16, 5.34, 3.0, 2.0, 4.0, 4.9055478796970275
7, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.562102037438444
8, 2, 16, 4.905, 3.0, 2.0, 4.0, 4.4995527555524895
9, 2, 16, 4.61, 3.0, 2.0, 4.0, 4.2459274605202575
10, 1, 17, 4.09, 3.0, 2.0, 4.0, 4.061022038846871
11, 2, 17, 4.755, 3.0, 2.0, 4.0, 4.523823051358221
12, 2, 17, 4.94, 3.0, 2.0, 4.0, 4.650419335930901
13, 2, 16, 4.655, 3.0, 2.0, 4.0, 4.36073101669892
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
4, 2, 16, 4.695, 3.0, 2.0, 4.0, 4.331509552107671
5, 2, 16, 4.98, 3.0, 2.0, 4.0, 4.624889187861694
6, 2, 16, 5.34, 3.0, 2.0, 4.0, 4.9055478796970275
7, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.562102037438444
8, 2, 16, 4.905, 3.0, 2.0, 4.0, 4.4995527555524895
9, 2, 16, 4.61, 3.0, 2.0, 4.0, 4.2459274605202575
10, 1, 17, 4.09, 3.0, 2.0, 4.0, 4.061022038846871
11, 2, 17, 4.755, 3.0, 2.0, 4.0, 4.523823051358221
12, 2, 17, 4.94, 3.0, 2.0, 4.0, 4.650419335930901
13, 2, 16, 4.655, 3.0, 2.0, 4.0, 4.36073101669892
14, 2, 17, 4.69, 3.0, 2.0, 4.0, 4.540253296898753
15, 2, 17, 4.89, 3.0, 2.0, 4.0, 4.587799036575164
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
4, 2, 16, 4.695, 3.0, 2.0, 4.0, 4.331509552107671
5, 2, 16, 4.98, 3.0, 2.0, 4.0, 4.624889187861694
6, 2, 16, 5.34, 3.0, 2.0, 4.0, 4.9055478796970275
7, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.562102037438444
8, 2, 16, 4.905, 3.0, 2.0, 4.0, 4.4995527555524895
9, 2, 16, 4.61, 3.0, 2.0, 4.0, 4.2459274605202575
10, 1, 17, 4.09, 3.0, 2.0, 4.0, 4.061022038846871
11, 2, 17, 4.755, 3.0, 2.0, 4.0, 4.523823051358221
12, 2, 17, 4.94, 3.0, 2.0, 4.0, 4.650419335930901
13, 2, 16, 4.655, 3.0, 2.0, 4.0, 4.36073101669892
14, 2, 17, 4.69, 3.0, 2.0, 4.0, 4.540253296898753
15, 2, 17, 4.89, 3.0, 2.0, 4.0, 4.587799036575164
16, 2, 17, 4.42, 3.0, 2.0, 4.0, 4.2111281148879804
17, 2, 17, 4.9, 3.0, 2.0, 4.0, 4.570557952810575
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
4, 2, 16, 4.695, 3.0, 2.0, 4.0, 4.331509552107671
5, 2, 16, 4.98, 3.0, 2.0, 4.0, 4.624889187861694
6, 2, 16, 5.34, 3.0, 2.0, 4.0, 4.9055478796970275
7, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.562102037438444
8, 2, 16, 4.905, 3.0, 2.0, 4.0, 4.4995527555524895
9, 2, 16, 4.61, 3.0, 2.0, 4.0, 4.2459274605202575
10, 1, 17, 4.09, 3.0, 2.0, 4.0, 4.061022038846871
11, 2, 17, 4.755, 3.0, 2.0, 4.0, 4.523823051358221
12, 2, 17, 4.94, 3.0, 2.0, 4.0, 4.650419335930901
13, 2, 16, 4.655, 3.0, 2.0, 4.0, 4.36073101669892
14, 2, 17, 4.69, 3.0, 2.0, 4.0, 4.540253296898753
15, 2, 17, 4.89, 3.0, 2.0, 4.0, 4.587799036575164
16, 2, 17, 4.42, 3.0, 2.0, 4.0, 4.2111281148879804
17, 2, 17, 4.9, 3.0, 2.0, 4.0, 4.570557952810575
18, 2, 16, 4.58, 3.0, 2.0, 4.0, 4.461345088647593
19, 2, 17, 4.405, 3.0, 2.0, 4.0, 4.268603401582301
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
4, 2, 16, 4.695, 3.0, 2.0, 4.0, 4.331509552107671
5, 2, 16, 4.98, 3.0, 2.0, 4.0, 4.624889187861694
6, 2, 16, 5.34, 3.0, 2.0, 4.0, 4.9055478796970275
7, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.562102037438444
8, 2, 16, 4.905, 3.0, 2.0, 4.0, 4.4995527555524895
9, 2, 16, 4.61, 3.0, 2.0, 4.0, 4.2459274605202575
10, 1, 17, 4.09, 3.0, 2.0, 4.0, 4.061022038846871
11, 2, 17, 4.755, 3.0, 2.0, 4.0, 4.523823051358221
12, 2, 17, 4.94, 3.0, 2.0, 4.0, 4.650419335930901
13, 2, 16, 4.655, 3.0, 2.0, 4.0, 4.36073101669892
14, 2, 17, 4.69, 3.0, 2.0, 4.0, 4.540253296898753
15, 2, 17, 4.89, 3.0, 2.0, 4.0, 4.587799036575164
16, 2, 17, 4.42, 3.0, 2.0, 4.0, 4.2111281148879804
17, 2, 17, 4.9, 3.0, 2.0, 4.0, 4.570557952810575
18, 2, 16, 4.58, 3.0, 2.0, 4.0, 4.461345088647593
19, 2, 17, 4.405, 3.0, 2.0, 4.0, 4.268603401582301
20, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.3923541523879885
21, 2, 17, 4.765, 3.0, 2.0, 4.0, 4.521036938579467
1, 2, 16, 4.34, 3.0, 2.0, 4.0, 4.0452935616590295
2, 1, 16, 4.57, 3.0, 2.0, 4.0, 4.453661415060647
3, 2, 16, 4.875, 3.0, 2.0, 4.0, 4.625945849229106
4, 2, 16, 4.695, 3.0, 2.0, 4.0, 4.331509552107671
5, 2, 16, 4.98, 3.0, 2.0, 4.0, 4.624889187861694
6, 2, 16, 5.34, 3.0, 2.0, 4.0, 4.9055478796970275
7, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.562102037438444
8, 2, 16, 4.905, 3.0, 2.0, 4.0, 4.4995527555524895
9, 2, 16, 4.61, 3.0, 2.0, 4.0, 4.2459274605202575
10, 1, 17, 4.09, 3.0, 2.0, 4.0, 4.061022038846871
11, 2, 17, 4.755, 3.0, 2.0, 4.0, 4.523823051358221
12, 2, 17, 4.94, 3.0, 2.0, 4.0, 4.650419335930901
13, 2, 16, 4.655, 3.0, 2.0, 4.0, 4.36073101669892
14, 2, 17, 4.69, 3.0, 2.0, 4.0, 4.540253296898753
15, 2, 17, 4.89, 3.0, 2.0, 4.0, 4.587799036575164
16, 2, 17, 4.42, 3.0, 2.0, 4.0, 4.2111281148879804
17, 2, 17, 4.9, 3.0, 2.0, 4.0, 4.570557952810575
18, 2, 16, 4.58, 3.0, 2.0, 4.0, 4.461345088647593
19, 2, 17, 4.405, 3.0, 2.0, 4.0, 4.268603401582301
20, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.3923541523879885
21, 2, 17, 4.765, 3.0, 2.0, 4.0, 4.521036938579467
22, 2, 16, 4.765, 3.0, 2.0, 4.0, 4.441821135525382
23, 2, 17, 4.665, 3.0, 2.0, 4.0, 4.498085703941178
1, 2, 17, 4.705, 3.0, 2.0, 4.0, 4.405448331327925
2, 2, 17, 4.675, 3.0, 2.0, 4.0, 4.410144555453936
3, 2, 17, 4.865, 3.0, 2.0, 4.0, 4.609422415010367
4, 2, 17, 4.45, 3.0, 2.0, 4.0, 4.237629054082012
5, 2, 17, 5.05, 3.0, 2.0, 4.0, 4.641928478552852
1, 2, 17, 4.705, 3.0, 2.0, 4.0, 4.405448331327925
2, 2, 17, 4.675, 3.0, 2.0, 4.0, 4.410144555453936
3, 2, 17, 4.865, 3.0, 2.0, 4.0, 4.609422415010367
4, 2, 17, 4.45, 3.0, 2.0, 4.0, 4.237629054082012
5, 2, 17, 5.05, 3.0, 2.0, 4.0, 4.641928478552852
6, 2, 17, 4.51, 3.0, 2.0, 4.0, 4.176110630718492
7, 2, 17, 5.095, 3.0, 2.0, 4.0, 4.762979634640485
8, 2, 17, 4.44, 3.0, 2.0, 4.0, 4.263378941637724
9, 2, 17, 4.09, 3.0, 2.0, 4.0, 3.933433614540863
10, 2, 17, 4.75, 3.0, 2.0, 4.0, 4.567001204291499
11, 2, 17, 4.755, 3.0, 2.0, 4.0, 4.502774144902229
12, 2, 17, 4.34, 3.0, 2.0, 4.0, 4.11271200061468
13, 2, 17, 4.77, 3.0, 2.0, 4.0, 4.423471487417999
14, 2, 17, 4.885, 3.0, 2.0, 4.0, 4.589310950458684
15, 2, 17, 4.59, 3.0, 2.0, 4.0, 4.239327776900484
1, 2, 17, 5.225, 3.0, 2.0, 4.0, 4.885117705849062
2, 2, 17, 4.36, 3.0, 2.0, 4.0, 4.221421561512188
3, 2, 17, 4.92, 3.0, 2.0, 4.0, 4.718431942923411
4, 2, 17, 4.48, 3.0, 2.0, 4.0, 4.421492960528152
5, 2, 17, 4.785, 3.0, 2.0, 4.0, 4.674267322265598
1, 2, 17, 4.1, 2.0, 2.0, 3.0, 4.214261501141095
1, 2, 17, 4.1, 2.0, 2.0, 3.0, 4.214261501141095
2, 2, 17, 4.08, 3.0, 2.0, 4.0, 3.9941957888916764
3, 2, 17, 4.245, 3.0, 2.0, 4.0, 4.057705632497261
1, 2, 17, 4.1, 2.0, 2.0, 3.0, 4.214261501141095
2, 2, 17, 4.08, 3.0, 2.0, 4.0, 3.9941957888916764
3, 2, 17, 4.245, 3.0, 2.0, 4.0, 4.057705632497261
4, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
5, 2, 17, 4.01, 3.0, 2.0, 4.0, 3.8561509306561117
1, 2, 17, 4.1, 2.0, 2.0, 3.0, 4.214261501141095
2, 2, 17, 4.08, 3.0, 2.0, 4.0, 3.9941957888916764
3, 2, 17, 4.245, 3.0, 2.0, 4.0, 4.057705632497261
4, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
5, 2, 17, 4.01, 3.0, 2.0, 4.0, 3.8561509306561117
6, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
7, 2, 17, 3.975, 3.0, 2.0, 4.0, 3.8189494628758838
1, 2, 17, 4.1, 2.0, 2.0, 3.0, 4.214261501141095
2, 2, 17, 4.08, 3.0, 2.0, 4.0, 3.9941957888916764
3, 2, 17, 4.245, 3.0, 2.0, 4.0, 4.057705632497261
4, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
5, 2, 17, 4.01, 3.0, 2.0, 4.0, 3.8561509306561117
6, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
7, 2, 17, 3.975, 3.0, 2.0, 4.0, 3.8189494628758838
8, 2, 17, 3.83, 3.0, 2.0, 4.0, 3.698797101761598
9, 2, 17, 4.435, 3.0, 2.0, 4.0, 4.387000683838561
1, 2, 17, 4.1, 2.0, 2.0, 3.0, 4.214261501141095
2, 2, 17, 4.08, 3.0, 2.0, 4.0, 3.9941957888916764
3, 2, 17, 4.245, 3.0, 2.0, 4.0, 4.057705632497261
4, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
5, 2, 17, 4.01, 3.0, 2.0, 4.0, 3.8561509306561117
6, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
7, 2, 17, 3.975, 3.0, 2.0, 4.0, 3.8189494628758838
8, 2, 17, 3.83, 3.0, 2.0, 4.0, 3.698797101761598
9, 2, 17, 4.435, 3.0, 2.0, 4.0, 4.387000683838561
10, 2, 17, 3.89, 3.0, 2.0, 4.0, 3.6983645033987655
11, 2, 17, 3.955, 3.0, 2.0, 4.0, 3.8056504043330097
1, 2, 17, 4.1, 2.0, 2.0, 3.0, 4.214261501141095
2, 2, 17, 4.08, 3.0, 2.0, 4.0, 3.9941957888916764
3, 2, 17, 4.245, 3.0, 2.0, 4.0, 4.057705632497261
4, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
5, 2, 17, 4.01, 3.0, 2.0, 4.0, 3.8561509306561117
6, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
7, 2, 17, 3.975, 3.0, 2.0, 4.0, 3.8189494628758838
8, 2, 17, 3.83, 3.0, 2.0, 4.0, 3.698797101761598
9, 2, 17, 4.435, 3.0, 2.0, 4.0, 4.387000683838561
10, 2, 17, 3.89, 3.0, 2.0, 4.0, 3.6983645033987655
11, 2, 17, 3.955, 3.0, 2.0, 4.0, 3.8056504043330097
12, 2, 17, 4.035, 3.0, 2.0, 4.0, 3.9728799377781354
13, 2, 17, 4.445, 3.0, 2.0, 4.0, 4.439253878750347
1, 2, 17, 4.1, 2.0, 2.0, 3.0, 4.214261501141095
2, 2, 17, 4.08, 3.0, 2.0, 4.0, 3.9941957888916764
3, 2, 17, 4.245, 3.0, 2.0, 4.0, 4.057705632497261
4, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
5, 2, 17, 4.01, 3.0, 2.0, 4.0, 3.8561509306561117
6, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
7, 2, 17, 3.975, 3.0, 2.0, 4.0, 3.8189494628758838
8, 2, 17, 3.83, 3.0, 2.0, 4.0, 3.698797101761598
9, 2, 17, 4.435, 3.0, 2.0, 4.0, 4.387000683838561
10, 2, 17, 3.89, 3.0, 2.0, 4.0, 3.6983645033987655
11, 2, 17, 3.955, 3.0, 2.0, 4.0, 3.8056504043330097
12, 2, 17, 4.035, 3.0, 2.0, 4.0, 3.9728799377781354
13, 2, 17, 4.445, 3.0, 2.0, 4.0, 4.439253878750347
14, 2, 17, 3.59, 3.0, 2.0, 3.0, 3.4499130423823727
15, 2, 17, 3.815, 3.0, 2.0, 3.0, 3.7162851074695546
1, 2, 17, 4.1, 2.0, 2.0, 3.0, 4.214261501141095
2, 2, 17, 4.08, 3.0, 2.0, 4.0, 3.9941957888916764
3, 2, 17, 4.245, 3.0, 2.0, 4.0, 4.057705632497261
4, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
5, 2, 17, 4.01, 3.0, 2.0, 4.0, 3.8561509306561117
6, 2, 17, 4.295, 3.0, 2.0, 4.0, 4.193801974342613
7, 2, 17, 3.975, 3.0, 2.0, 4.0, 3.8189494628758838
8, 2, 17, 3.83, 3.0, 2.0, 4.0, 3.698797101761598
9, 2, 17, 4.435, 3.0, 2.0, 4.0, 4.387000683838561
10, 2, 17, 3.89, 3.0, 2.0, 4.0, 3.6983645033987655
11, 2, 17, 3.955, 3.0, 2.0, 4.0, 3.8056504043330097
12, 2, 17, 4.035, 3.0, 2.0, 4.0, 3.9728799377781354
13, 2, 17, 4.445, 3.0, 2.0, 4.0, 4.439253878750347
14, 2, 17, 3.59, 3.0, 2.0, 3.0, 3.4499130423823727
